dataset;algoritmo;MV;recall;precision;version;correct_imp;similar_imp;wrong_imp;rmse
US_Presidents_3754;Baseline20;3754;0.513319126265317;0.9625374625374625;4;1927;0;75;0.19355241528469094
US_Presidents_3754;Baseline20;7508;0.43673415023974427;0.8640316205533597;4;3279;0;516;0.3530692303542252
US_Presidents_3754;Baseline20;11262;0.14233706268868762;0.48051558752997603;4;1603;0;1733;0.5515101039728761
US_Presidents_3754;Baseline20;15016;0.015982951518380393;0.07794738551477752;4;240;0;2839;0.63610667336742
US_Presidents_3754;Baseline20;18770;0.04512519978689398;0.22738255033557048;4;847;0;2878;0.6530225643346501
US_Presidents_3754;Pipeline;375;0.47733333333333333;1.0;5;179;0;0;0.0
US_Presidents_3754;Pipeline;751;0.4780292942743009;1.0;5;359;0;0;0.0
US_Presidents_3754;Pipeline;1126;0.5683836589698046;0.9968847352024922;5;640;0;2;0.055814557218594754
US_Presidents_3754;Pipeline;1502;0.49467376830892146;1.0;5;743;0;0;0.0
US_Presidents_3754;Pipeline;1877;0.5625998934469899;0.9952874646559849;5;1056;0;5;0.061575306567550614
US_Presidents_3754;Pipeline;3754;0.5404901438465637;0.9878286270691334;5;2029;0;25;0.10809495131821308
US_Presidents_3754;Pipeline;7508;0.5312999467234949;0.9639922667955534;5;3989;0;149;0.15157263809998703
US_Presidents_3754;Pipeline;11262;0.3182383235659741;0.7583580194667795;5;3584;0;1142;0.4410822741589511
US_Presidents_3754;Pipeline;15016;0.09776238678742674;0.42761433148849404;5;1468;0;1965;0.7062612406143881
US_Presidents_3754;Pipeline;18770;0.043473628129994675;0.19186456618857278;5;816;0;3437;0.5991978176599572
US_Presidents_3754;Pipeline_noRev;375;0.648;1.0;5;243;0;0;0.0
US_Presidents_3754;Pipeline_noRev;751;0.6324900133155792;0.9916492693110647;5;475;0;4;0.09138233247699076
US_Presidents_3754;Pipeline_noRev;1126;0.650088809946714;0.9865229110512129;5;732;0;10;0.11609086505314302
US_Presidents_3754;Pipeline_noRev;1502;0.6511318242343542;0.9959266802443992;5;978;0;4;0.06382256462726027
US_Presidents_3754;Pipeline_noRev;1877;0.6366542354821524;0.984349258649094;5;1195;0;19;0.12184334136609745
US_Presidents_3754;Pipeline_noRev;3754;0.608950452850293;0.9707006369426752;5;2286;0;69;0.1686715938791739
US_Presidents_3754;Pipeline_noRev;7508;0.5739211507725093;0.9408296943231441;5;4309;0;271;0.21852440831762412
US_Presidents_3754;Pipeline_noRev;11262;0.2821878884745161;0.5982680722891566;5;3178;0;2134;0.5323666688881565
US_Presidents_3754;Pipeline_noRev;15016;0.1050213106020245;0.35036658520328817;5;1577;0;2924;0.6643622371731694
US_Presidents_3754;Pipeline_noRev;18770;0.045231752797016515;0.17351318209687308;5;849;0;4044;0.6072438749349595
US_Presidents_3754;Hybrid;375;0.648;1.0;5;243;0;0;0.0
US_Presidents_3754;Hybrid;751;0.6324900133155792;0.9916492693110647;5;475;0;4;0.09138233247699076
US_Presidents_3754;Hybrid;1126;0.6545293072824157;0.9932614555256065;5;737;0;5;0.08208863791288981
US_Presidents_3754;Hybrid;1502;0.6511318242343542;0.9959266802443992;5;978;0;4;0.06382256462726027
US_Presidents_3754;Hybrid;1877;0.6409163558870538;0.9909390444810544;5;1203;0;11;0.0908626105903572
US_Presidents_3754;Hybrid;3754;0.6174746936600959;0.9842887473460722;5;2318;0;37;0.12190978704904684
US_Presidents_3754;Hybrid;7508;0.5795151838039425;0.95;5;4351;0;229;0.19019928872715164
US_Presidents_3754;Hybrid;11262;0.3108684070324987;0.6590737951807228;5;3501;0;1811;0.4933413227858297
US_Presidents_3754;Hybrid;15016;0.10322322855620672;0.34436791824039104;5;1550;0;2951;0.6705445765231753
US_Presidents_3754;Hybrid;18770;0.043899840170484816;0.1684038422235847;5;824;0;4069;0.6058498074343173
US_Presidents_3754;Baseline20;375;0.6106666666666667;0.9870689655172413;5;229;0;3;0.1137147065368355
US_Presidents_3754;Baseline20;751;0.6245006657789614;0.9811715481171548;5;469;0;9;0.13721680612390447
US_Presidents_3754;Baseline20;1126;0.6190053285968028;0.9789325842696629;5;697;0;15;0.14514618744678442
US_Presidents_3754;Baseline20;1502;0.6145139813581891;0.9798301486199575;5;923;0;19;0.14202060195634456
US_Presidents_3754;Baseline20;1877;0.5945657964837506;0.9679098005203816;5;1116;0;37;0.17675596781886516
US_Presidents_3754;Baseline20;3754;0.5998934469898775;0.9611609048228766;5;2251;1;91;0.18043446523358958
US_Presidents_3754;Baseline20;7508;0.49041022908897175;0.8855218855218855;5;3682;0;476;0.29830253011146163
US_Presidents_3754;Baseline20;11262;0.13452317527970165;0.49835526315789475;5;1515;0;1525;0.5403185533967316
US_Presidents_3754;Baseline20;15016;0.050146510388918486;0.15852631578947368;5;753;0;3997;0.6110735545354838
US_Presidents_3754;Baseline20;18770;0.03383058071390517;0.20139549635267998;5;635;0;2518;0.70625928938609557
superstore_4500;Pipeline;495;0.4585858585858586;0.9956140350877193;1;227;0;1;0.06622661785325219
superstore_4500;Pipeline;990;0.498989898989899;0.997979797979798;1;494;0;1;0.044946657497549475
superstore_4500;Pipeline;1485;0.4558922558922559;0.9955882352941177;1;677;0;3;0.06642111641550714
superstore_4500;Pipeline;1980;0.44595959595959594;0.9854910714285714;1;883;0;13;0.12045301395742894
superstore_4500;Pipeline;2475;0.4484848484848485;0.983170947741364;1;1110;0;19;0.1227093211708644
superstore_4500;Pipeline;4950;0.43313131313131314;0.97632058287796;1;2144;0;52;0.14937646509482633
superstore_4500;Pipeline;9900;0.3618181818181818;0.8124291222499433;1;3580;2;827;0.4249025136014935
superstore_4500;Pipeline;14850;0.23643097643097644;0.5262290167865707;1;3504;7;3161;0.6653030316711614
superstore_4500;Pipeline;19800;0.05202020202020202;0.10295881647341064;1;1018;12;8974;0.8659861690477577
superstore_4500;Pipeline;24750;0.019595959595959597;0.06638379414180126;1;485;0;6821;0.9658882296981197
superstore_4500;Pipeline_noRev;495;0.47878787878787876;0.9916317991631799;1;237;0;2;0.09147787074926965
superstore_4500;Pipeline_noRev;990;0.5050505050505051;1.0;1;500;0;0;0.0
superstore_4500;Pipeline_noRev;1485;0.49023569023569025;0.9891304347826086;1;728;0;8;0.09028940486255728
superstore_4500;Pipeline_noRev;1980;0.4772727272727273;0.9864300626304802;1;944;1;13;0.10715544870836687
superstore_4500;Pipeline_noRev;2475;0.4775757575757576;0.9874686716791979;1;1182;0;15;0.10814761794958974
superstore_4500;Pipeline_noRev;4950;0.4703030303030303;0.9789739276703112;1;2328;0;50;0.13447100043484414
superstore_4500;Pipeline_noRev;9900;0.4412121212121212;0.8737747549509902;1;4361;7;631;0.3311005030328732
superstore_4500;Pipeline_noRev;14850;0.26511784511784514;0.5718228031953522;1;3920;17;2948;0.6185584048558915
superstore_4500;Pipeline_noRev;19800;0.05808080808080808;0.11404204680682269;1;1129;21;8934;0.8599126083333425
superstore_4500;Pipeline_noRev;24750;0.019313131313131313;0.06468200270635995;1;478;0;6912;0.9667033935754042
superstore_4500;Hybrid;495;0.4808080808080808;0.99581589958159;1;238;0;1;0.06468462273531508
superstore_4500;Hybrid;990;0.5040404040404041;0.998;1;499;0;1;0.044721359549995794
superstore_4500;Hybrid;1485;0.49158249158249157;0.9918478260869565;1;730;0;6;0.07372099650769079
superstore_4500;Hybrid;1980;0.47525252525252526;0.9822546972860126;1;940;1;17;0.1251305539520987
superstore_4500;Hybrid;2475;0.47595959595959597;0.9841269841269841;1;1178;0;19;0.12262787130332278
superstore_4500;Hybrid;4950;0.4701010101010101;0.9785534062237174;1;2327;0;51;0.13602562774911803
superstore_4500;Hybrid;9900;0.4207070707070707;0.8331666333266653;1;4158;7;834;0.3876020256217106
superstore_4500;Hybrid;14850;0.24855218855218855;0.5360929557007988;1;3674;17;3194;0.6467968438027754
superstore_4500;Hybrid;19800;0.05444444444444444;0.10690202300674335;1;1066;12;9006;0.8645207214098055
superstore_4500;Hybrid;24750;0.01975757575757576;0.06617050067658999;1;489;0;6901;0.9659332032702741
superstore_4500;Baseline20;495;0.5878787878787879;0.9765100671140939;1;291;0;7;0.1532642583445535
superstore_4500;Baseline20;990;0.5525252525252525;0.9891500904159132;1;547;0;6;0.08504870426790279
superstore_4500;Baseline20;1485;0.5811447811447812;0.9784580498866213;1;863;0;19;0.14677176197545183
superstore_4500;Baseline20;1980;0.5595959595959596;0.9445865302642796;1;1106;2;65;0.1625916385326014
superstore_4500;Baseline20;2475;0.526060606060606;0.9608856088560885;1;1301;1;53;0.17814642801779143
superstore_4500;Baseline20;4950;0.46505050505050505;0.89921875;1;2300;2;258;0.30809448631872655
superstore_4500;Baseline20;9900;0.22828282828282828;0.5016648168701443;1;2253;7;2245;0.6566327115435502
superstore_4500;Baseline20;14850;0.1674074074074074;0.3996142099340942;1;2483;3;3735;0.7528747868158749
superstore_4500;Baseline20;19800;0.027424242424242424;0.08689390302448392;1;543;0;5706;0.9553337045022086
superstore_4500;Baseline20;24750;0.0017777777777777779;0.008561977038334306;1;44;0;5095;0.9951298337741302
superstore_4500;Pipeline;495;0.41818181818181815;1.0;2;207;0;0;0.0
superstore_4500;Pipeline;990;0.4636363636363636;1.0;2;459;0;0;0.0
superstore_4500;Pipeline;1485;0.42693602693602695;0.9890795631825273;2;634;0;7;0.10450089385968284
superstore_4500;Pipeline;1980;0.44242424242424244;0.9909502262443439;2;876;0;8;0.09513029883089882
superstore_4500;Pipeline;2475;0.4448484848484848;0.9918918918918919;2;1101;0;9;0.09004503377814964
superstore_4500;Pipeline;4950;0.45252525252525255;0.9718004338394793;2;2239;1;65;0.15163621697783558
superstore_4500;Pipeline;9900;0.37464646464646467;0.7782207301720521;2;3698;11;1057;0.44292768023715623
superstore_4500;Pipeline;14850;0.1863973063973064;0.38110973426958555;2;2754;14;4495;0.7455230738123879
superstore_4500;Pipeline;19800;0.05863636363636364;0.1438840004957244;2;1159;2;6908;0.8280390662604266
superstore_4500;Pipeline;24750;0.001898989898989899;0.009251968503937008;2;47;0;5033;0.9947884693837669
superstore_4500;Pipeline_noRev;495;0.4303030303030303;1.0;2;213;0;0;0.0
superstore_4500;Pipeline_noRev;990;0.4797979797979798;0.9958071278825996;2;475;0;2;0.04578687754298461
superstore_4500;Pipeline_noRev;1485;0.44377104377104376;0.9850523168908819;2;659;0;10;0.10229078688822496
superstore_4500;Pipeline_noRev;1980;0.4727272727272727;0.9915254237288136;2;936;0;8;0.06509475655157237
superstore_4500;Pipeline_noRev;2475;0.4763636363636364;0.9915895710681245;2;1179;0;10;0.08700226208595965
superstore_4500;Pipeline_noRev;4950;0.4763636363636364;0.9739776951672863;2;2353;5;63;0.11497392445428513
superstore_4500;Pipeline_noRev;9900;0.40060606060606063;0.795267696009625;2;3945;21;1021;0.39348219682976376
superstore_4500;Pipeline_noRev;14850;0.19265993265993267;0.39294053014695784;2;2844;17;4420;0.7232817800179003
superstore_4500;Pipeline_noRev;19800;0.05974747474747475;0.14916151809355693;2;1183;0;6748;0.8307286406472499
superstore_4500;Pipeline_noRev;24750;0.0018181818181818182;0.00889152341434499;2;45;0;5016;0.9949680348818611
superstore_4500;Hybrid;495;0.4303030303030303;1.0;2;213;0;0;0.0
superstore_4500;Hybrid;990;0.4808080808080808;0.9979035639412998;2;476;0;1;4.5786854649563005e-05
superstore_4500;Hybrid;1485;0.4430976430976431;0.9835575485799701;2;658;0;11;0.10935343338516659
superstore_4500;Hybrid;1980;0.4707070707070707;0.9872881355932204;2;932;0;12;0.09205767467246657
superstore_4500;Hybrid;2475;0.47595959595959597;0.990748528174937;2;1178;0;11;0.09170843200743083
superstore_4500;Hybrid;4950;0.4721212121212121;0.9653035935563816;2;2332;5;84;0.14796318770330757
superstore_4500;Hybrid;9900;0.38717171717171717;0.7685983557248847;2;3810;23;1154;0.4267262976030085
superstore_4500;Hybrid;14850;0.18868686868686868;0.38483724763081995;2;2788;14;4479;0.7284068453443148
superstore_4500;Hybrid;19800;0.05601010101010101;0.1398310427436641;2;1107;2;6822;0.8382906363681809
superstore_4500;Hybrid;24750;0.0018585858585858585;0.009089112823552658;2;46;0;5015;0.9948687355764402
superstore_4500;Baseline20;495;0.4868686868686869;0.9601593625498008;2;241;0;10;0.18935883640406853
superstore_4500;Baseline20;990;0.5525252525252525;0.9873646209386282;2;545;2;7;0.09500143453220533
superstore_4500;Baseline20;1485;0.5367003367003367;0.968408262454435;2;795;2;26;0.147975926583065
superstore_4500;Baseline20;1980;0.5590909090909091;0.9676573426573427;2;1103;4;37;0.11451326762230855
superstore_4500;Baseline20;2475;0.5701010101010101;0.9631399317406143;2;1411;0;54;0.1902037725317882
superstore_4500;Baseline20;4950;0.5042424242424243;0.884479092841956;2;2487;9;326;0.2958569763596359
superstore_4500;Baseline20;9900;0.21343434343434342;0.4968257700446744;2;2106;7;2140;0.6641957997668558
superstore_4500;Baseline20;14850;0.037643097643097645;0.10597156398104265;2;542;17;4716;0.823404676699964
superstore_4500;Baseline20;19800;0.0015656565656565658;0.0074465529666106174;2;31;0;4132;0.9958152084487626
superstore_4500;Baseline20;24750;0.001898989898989899;0.009251968503937008;2;47;0;5033;0.9947884693837669
superstore_4500;Pipeline;495;0.397979797979798;0.9949494949494949;3;197;0;1;0.07106690545187015
superstore_4500;Pipeline;990;0.4858585858585859;1.0;3;481;0;0;0.0
superstore_4500;Pipeline;1485;0.4962962962962963;0.995945945945946;3;737;0;3;0.06367145399670134
superstore_4500;Pipeline;1980;0.4888888888888889;0.9907881269191402;3;968;0;9;0.08464520449990723
superstore_4500;Pipeline;2475;0.45212121212121215;0.9911426040744021;3;1119;0;10;0.09411373930302565
superstore_4500;Pipeline;4950;0.45656565656565656;0.9556025369978859;3;2260;0;105;0.20252349536130745
superstore_4500;Pipeline;9900;0.37545454545454543;0.7916932907348243;3;3706;11;978;0.43122621506849534
superstore_4500;Pipeline;14850;0.1991919191919192;0.399459824442944;3;2955;3;4447;0.7427169932571384
superstore_4500;Pipeline;19800;0.053181818181818184;0.11864788732394366;3;1051;2;7822;0.8609929822553468
superstore_4500;Pipeline;24750;0.015636363636363636;0.04307178631051753;3;366;21;8598;0.8986544710395803
superstore_4500;Pipeline_noRev;495;0.4202020202020202;0.9952153110047847;3;208;0;1;0.06917144638660747
superstore_4500;Pipeline_noRev;990;0.49292929292929294;0.9959183673469387;3;488;0;2;0.00032888184094918117
superstore_4500;Pipeline_noRev;1485;0.5043771043771044;0.9920529801324504;3;749;0;6;0.08138044088686419
superstore_4500;Pipeline_noRev;1980;0.5045454545454545;0.9950199203187251;3;999;0;5;0.05466322099075086
superstore_4500;Pipeline_noRev;2475;0.48363636363636364;0.9917149958574979;3;1196;1;10;0.08635105417279096
superstore_4500;Pipeline_noRev;4950;0.48848484848484847;0.9801378192136198;3;2418;0;49;0.11741129175206157
superstore_4500;Pipeline_noRev;9900;0.4254545454545455;0.8207326578332035;3;4187;25;920;0.3701384415326701
superstore_4500;Pipeline_noRev;14850;0.19973063973063973;0.36739749783228043;3;2946;20;5107;0.7326134636052059
superstore_4500;Pipeline_noRev;19800;0.05540404040404041;0.12084159506499229;3;1097;0;7981;0.8639579424273622
superstore_4500;Pipeline_noRev;24750;0.014181818181818183;0.03740409207161125;3;322;29;9033;0.8816978838929062
superstore_4500;Hybrid;495;0.4202020202020202;0.9952153110047847;3;208;0;1;0.06917144638660747
superstore_4500;Hybrid;990;0.49292929292929294;0.9959183673469387;3;488;0;2;0.00032888184094918117
superstore_4500;Hybrid;1485;0.5043771043771044;0.9920529801324504;3;749;0;6;0.08138044088686419
superstore_4500;Hybrid;1980;0.5025252525252525;0.9910358565737052;3;995;0;9;0.08349929026107698
superstore_4500;Hybrid;2475;0.48323232323232324;0.9908864954432477;3;1195;1;11;0.09102200267519105
superstore_4500;Hybrid;4950;0.4808080808080808;0.9647344953384678;3;2380;0;87;0.17084711090925628
superstore_4500;Hybrid;9900;0.41383838383838384;0.7983242400623538;3;4074;23;1035;0.3990180442652432
superstore_4500;Hybrid;14850;0.20457912457912458;0.37631611544655025;3;3022;16;5035;0.7260980613173595
superstore_4500;Hybrid;19800;0.05616161616161616;0.12249394139678343;3;1110;2;7966;0.8625406656313724
superstore_4500;Hybrid;24750;0.014141414141414142;0.03729752770673487;3;325;25;9034;0.8814661654368251
superstore_4500;Baseline20;495;0.5333333333333333;0.9887640449438202;3;264;0;3;0.105999788000636
superstore_4500;Baseline20;990;0.5727272727272728;0.9809688581314879;3;567;0;11;0.09301018473085526
superstore_4500;Baseline20;1485;0.5905723905723905;0.9733629300776915;3;877;0;24;0.14898944088798852
superstore_4500;Baseline20;1980;0.5959595959595959;0.9719934102141681;3;1180;0;34;0.1491328587374005
superstore_4500;Baseline20;2475;0.5414141414141415;0.9571428571428572;3;1340;0;60;0.19086433289493498
superstore_4500;Baseline20;4950;0.49616161616161614;0.8730892285815854;3;2455;1;357;0.3160695788437391
superstore_4500;Baseline20;9900;0.19434343434343435;0.5104802334836827;3;1924;0;1845;0.6962361747930618
superstore_4500;Baseline20;14850;0.06168350168350168;0.15472972972972973;3;916;0;5004;0.8795565719018162
superstore_4500;Baseline20;19800;0.02308080808080808;0.07536279683377309;3;457;0;5607;0.932617468302722
superstore_4500;Baseline20;24750;0.007272727272727273;0.02327686538212854;3;180;0;7553;0.9782715341310623
superstore_4500;Pipeline;495;0.4585858585858586;0.9956140350877193;4;227;0;1;0.0003311330892662609
superstore_4500;Pipeline;990;0.4585858585858586;0.9978021978021978;4;454;0;1;0.046880723093849545
superstore_4500;Pipeline;1485;0.5117845117845118;0.9960681520314548;4;760;0;3;0.06270444935206126
superstore_4500;Pipeline;1980;0.49646464646464644;0.9969574036511156;4;983;0;3;0.05515973485146916
superstore_4500;Pipeline;2475;0.49292929292929294;0.9902597402597403;4;1220;0;12;0.09869275424396534
superstore_4500;Pipeline;4950;0.462020202020202;0.9756825938566553;4;2287;0;57;0.14894436852286752
superstore_4500;Pipeline;9900;0.3529292929292929;0.7523686477174849;4;3486;8;1150;0.4716414977625633
superstore_4500;Pipeline;14850;0.21966329966329967;0.4580817300940879;4;3257;5;3859;0.7200997955071207
superstore_4500;Pipeline;19800;0.07199527346387576;0.14760339159024052;4;845;8;4926;0.854421657770938
superstore_4500;Pipeline;24750;0.3046330463304633;0.517999746482444;4;16338;8;15210;0.6384087243763734
superstore_4500;Pipeline_noRev;495;0.4888888888888889;0.9958847736625515;4;242;0;1;0.00032075014954979206
superstore_4500;Pipeline_noRev;990;0.4808080808080808;0.9979035639412998;4;476;0;1;0.0
superstore_4500;Pipeline_noRev;1485;0.5245791245791246;0.9948914431673053;4;779;0;4;0.07147416898918632
superstore_4500;Pipeline_noRev;1980;0.5045454545454545;0.996011964107677;4;999;0;4;0.04465475181234059
superstore_4500;Pipeline_noRev;2475;0.5135353535353535;0.995301487862177;4;1271;0;6;0.06854569379489148
superstore_4500;Pipeline_noRev;4950;0.4894949494949495;0.9719213798636182;4;2421;2;70;0.13876123198720633
superstore_4500;Pipeline_noRev;9900;0.36292929292929293;0.7147404018301173;4;3575;18;1434;0.4711947465311383
superstore_4500;Pipeline_noRev;14850;0.23164983164983166;0.4331948117365571;4;3409;31;4501;0.6914768695886893
superstore_4500;Pipeline_noRev;19800;0.08068872383524646;0.17422999817751048;4;944;12;4531;0.8451248980544019
superstore_4500;Pipeline_noRev;24750;0.3028812106302881;0.5146784051683188;4;16243;9;15325;0.6391721717521428
superstore_4500;Hybrid;495;0.4888888888888889;0.9958847736625515;4;242;0;1;0.00032075014954979206
superstore_4500;Hybrid;990;0.4808080808080808;0.9979035639412998;4;476;0;1;0.0
superstore_4500;Hybrid;1485;0.5245791245791246;0.9948914431673053;4;779;0;4;0.07147416898918632
superstore_4500;Hybrid;1980;0.5040404040404041;0.9950149551345963;4;998;0;5;0.05469054609804598
superstore_4500;Hybrid;2475;0.5111111111111111;0.990602975724354;4;1265;0;12;0.09693824980700882
superstore_4500;Hybrid;4950;0.48848484848484847;0.9699157641395909;4;2416;2;75;0.14580910543115805
superstore_4500;Hybrid;9900;0.36313131313131314;0.7151382534314701;4;3577;18;1432;0.470773063484484
superstore_4500;Hybrid;14850;0.2265993265993266;0.42375015741090544;4;3333;32;4576;0.6983059952049496
superstore_4500;Hybrid;19800;0.07258609047940581;0.15673409877893202;4;852;8;4627;0.8553144469556991
superstore_4500;Hybrid;24750;0.3043534980804353;0.5171802261139437;4;16323;8;15246;0.6383516548331121
superstore_4500;Baseline20;495;0.5616161616161616;0.9928571428571429;4;278;0;2;0.05976217747993171
superstore_4500;Baseline20;990;0.5828282828282828;0.984641638225256;4;576;1;9;0.10929499487367599
superstore_4500;Baseline20;1485;0.5952861952861953;0.9844097995545658;4;884;0;14;0.11559868854304989
superstore_4500;Baseline20;1980;0.557070707070707;0.9752431476569408;4;1102;1;28;0.132979569374061
superstore_4500;Baseline20;2475;0.5842424242424242;0.9672240802675586;4;1444;2;49;0.1508076805794026
superstore_4500;Baseline20;4950;0.5127272727272727;0.9330882352941177;4;2536;2;182;0.23088918433130742
superstore_4500;Baseline20;9900;0.21414141414141413;0.31268436578171094;4;2098;22;4660;0.7597465468738415
superstore_4500;Baseline20;14850;0.12397306397306397;0.2826654383540611;4;1841;0;4672;0.823324142600801
superstore_4500;Baseline20;19800;0.0397979797979798;0.09023245162029085;4;771;17;7945;0.8883303373601296
superstore_4500;Baseline20;24750;0.2703417943270342;0.6333115040384195;4;14506;0;8399;0.6049773701389717
superstore_4500;Pipeline;495;0.498989898989899;0.988;5;247;0;3;0.10954451150103323
superstore_4500;Pipeline;990;0.4808080808080808;0.9979035639412998;5;476;0;1;0.04578685464956301
superstore_4500;Pipeline;1485;0.44915824915824915;0.9955223880597015;5;667;0;3;0.06691496051182058
superstore_4500;Pipeline;1980;0.48434343434343435;0.9917269906928645;5;959;0;8;0.08508165066715731
superstore_4500;Pipeline;2475;0.49454545454545457;0.9886914378029079;5;1224;0;14;0.10634172368873886
superstore_4500;Pipeline;4950;0.4414141414141414;0.9745762711864406;5;2185;0;57;0.15944820103582016
superstore_4500;Pipeline;9900;0.3797979797979798;0.8285588364918466;5;3759;1;778;0.4076190938782656
superstore_4500;Pipeline;14850;0.1934006734006734;0.4746322921831102;5;2867;5;3179;0.6980584312641255
superstore_4500;Pipeline;19800;0.12136363636363637;0.18866295045929182;5;2368;35;10334;0.8323762548546861
superstore_4500;Pipeline;24750;0.028242424242424242;0.0963075227335354;5;699;0;6559;0.9106022537052167
superstore_4500;Pipeline_noRev;495;0.5050505050505051;0.9881422924901185;5;250;0;3;0.10889310129609416
superstore_4500;Pipeline_noRev;990;0.49595959595959593;0.9939271255060729;5;491;0;3;0.06362861946148839
superstore_4500;Pipeline_noRev;1485;0.4727272727272727;0.9929278642149929;5;702;0;5;0.07521777905332146
superstore_4500;Pipeline_noRev;1980;0.5;0.9929789368104313;5;990;0;7;0.07081699046426108
superstore_4500;Pipeline_noRev;2475;0.5094949494949494;0.997626582278481;5;1260;1;3;0.048717735184622316
superstore_4500;Pipeline_noRev;4950;0.458989898989899;0.9676320272572402;5;2270;2;76;0.13690593986887456
superstore_4500;Pipeline_noRev;9900;0.40474747474747474;0.8609798023205845;5;3994;13;647;0.32784993245735233
superstore_4500;Pipeline_noRev;14850;0.22094276094276094;0.5152324120603015;5;3265;16;3087;0.6360760926942909
superstore_4500;Pipeline_noRev;19800;0.1345959595959596;0.21282542724804343;5;2627;38;9857;0.8118881863214445
superstore_4500;Pipeline_noRev;24750;0.026141414141414143;0.0883397050791917;5;647;0;6677;0.9192933818728479
superstore_4500;Hybrid;495;0.5050505050505051;0.9881422924901185;5;250;0;3;0.10889310129609416
superstore_4500;Hybrid;990;0.49595959595959593;0.9939271255060729;5;491;0;3;0.06362861946148839
superstore_4500;Hybrid;1485;0.47205387205387206;0.9915134370579916;5;701;0;6;0.08409602513029792
superstore_4500;Hybrid;1980;0.4994949494949495;0.9919759277833501;5;989;0;8;0.0775761508295726
superstore_4500;Hybrid;2475;0.5066666666666667;0.9920886075949367;5;1253;1;10;0.08894600837060251
superstore_4500;Hybrid;4950;0.45595959595959595;0.9612436115843271;5;2255;2;91;0.15852965667121408
superstore_4500;Hybrid;9900;0.393030303030303;0.8360550064460679;5;3878;13;763;0.36417707769601493
superstore_4500;Hybrid;14850;0.20006734006734006;0.4665515075376884;5;2954;17;3397;0.6732812842022532
superstore_4500;Hybrid;19800;0.11974747474747474;0.18934674972049192;5;2333;38;10151;0.8259652254094535
superstore_4500;Hybrid;24750;0.027232323232323233;0.09202621518296013;5;674;0;6650;0.9172449821712887
superstore_4500;Baseline20;495;0.5737373737373738;0.9759450171821306;5;284;0;7;0.14359173941723102
superstore_4500;Baseline20;990;0.5666666666666667;0.9807692307692307;5;560;1;11;0.1254363920939153
superstore_4500;Baseline20;1485;0.573063973063973;0.9815455594002307;5;850;1;16;0.12707348317754685
superstore_4500;Baseline20;1980;0.5535353535353535;0.955536181342633;5;1090;6;51;0.13850173501284857
superstore_4500;Baseline20;2475;0.5733333333333334;0.9732510288065843;5;1416;3;39;0.13615045034929377
superstore_4500;Baseline20;4950;0.481010101010101;0.8425336164189667;5;2359;22;445;0.2784351073194052
superstore_4500;Baseline20;9900;0.28484848484848485;0.5698120832491412;5;2803;17;2129;0.5844338417104468
superstore_4500;Baseline20;14850;0.11084175084175084;0.27121436810018124;5;1606;40;4423;0.7228802621840387
superstore_4500;Baseline20;19800;0.014696969696969696;0.05270784278210469;5;290;1;5230;0.8720949455737446
superstore_4500;Baseline20;24750;0.0017373737373737373;0.008237547892720307;5;43;0;5177;0.9951364567859631
police;Pipeline;198;0.10606060606060606;0.9545454545454546;1;21;0;1;0.21320071635561044
police;Pipeline;397;0.0654911838790932;0.8666666666666667;1;26;0;4;0.3651483716701107
police;Pipeline;595;0.10084033613445378;0.9375;1;60;0;4;0.25
police;Pipeline;793;0.07313997477931904;0.9354838709677419;1;58;0;4;0.254000254000381
police;Pipeline;992;0.06350806451612903;0.863013698630137;1;63;0;10;0.3701166050988026
police;Pipeline;1984;0.11794354838709678;0.9590163934426229;1;234;0;10;0.20244408254472898
police;Pipeline;3967;0.1547769095034031;0.908284023668639;1;614;0;62;0.30284645669276195
police;Pipeline;5951;0.05864560578054109;0.3921348314606742;1;349;0;541;0.779657083940963
police;Pipeline;7934;0.24426518779934459;0.4870570495099271;1;1938;0;2041;0.7162003563878427
police;Pipeline;9918;0.1232103246622303;0.43877917414721723;1;1222;0;1563;0.7491467318575065
police;Pipeline_noRev;198;0.14646464646464646;0.9354838709677419;1;29;0;2;0.254000254000381
police;Pipeline_noRev;397;0.12090680100755667;0.8727272727272727;1;48;0;7;0.35675303400633784
police;Pipeline_noRev;595;0.1411764705882353;0.9130434782608695;1;84;0;8;0.29488391230979427
police;Pipeline_noRev;793;0.12610340479192939;0.9090909090909091;1;100;0;10;0.30151134457776363
police;Pipeline_noRev;992;0.11895161290322581;0.855072463768116;1;118;0;20;0.38069349381344053
police;Pipeline_noRev;1984;0.1436491935483871;0.8382352941176471;1;285;0;55;0.40219983326992187
police;Pipeline_noRev;3967;0.18401814973531636;0.7908992416034669;1;730;0;193;0.4572753638635402
police;Pipeline_noRev;5951;0.06990421777852462;0.27770360480640854;1;416;0;1082;0.8498802240278283
police;Pipeline_noRev;7934;0.2593899672296446;0.4776050127639824;1;2058;0;2251;0.7227689722421803
police;Pipeline_noRev;9918;0.1232103246622303;0.39662447257383965;1;1222;0;1859;0.7767725068681051
police;Hybrid;198;0.14646464646464646;0.9354838709677419;1;29;0;2;0.254000254000381
police;Hybrid;397;0.11838790931989925;0.8545454545454545;1;47;0;8;0.3813850356982369
police;Hybrid;595;0.13781512605042018;0.8913043478260869;1;82;0;10;0.3296902366978935
