dataset;algoritmo;MV;recall;precision;version;correct_imp;similar_imp;wrong_imp;rmse
MotoGP_REBUILT_3000;Pipeline_noRev;7200;0.2654166666666667;0.6359400998336107;4;1757;154;1094;0.4899927467288894
MotoGP_REBUILT_3000;Pipeline_noRev;7200;0.2973611111111111;0.6313771748746683;5;1882;259;1250;0.4912423477620175
MotoGP_REBUILT_3000;Pipeline_noRev;10800;0.1623148148148148;0.376989247311828;1;1585;168;2897;0.6709820033482295
MotoGP_REBUILT_3000;Pipeline_noRev;10800;0.1422222222222222;0.3672005737508965;2;1458;78;2647;0.66164325926746
MotoGP_REBUILT_3000;Pipeline_noRev;10800;0.1503703703703703;0.3503019844693701;3;1408;216;3012;0.696569937900381
MotoGP_REBUILT_3000;Pipeline_noRev;10800;0.1663888888888889;0.4044564483457123;4;1673;124;2646;0.6056948667962236
MotoGP_REBUILT_3000;Pipeline_noRev;10800;0.1512037037037037;0.3791502205711632;5;1542;91;2674;0.6325369726940361
MotoGP_REBUILT_3000;Pipeline_noRev;14400;0.1264583333333333;0.2935203094777563;1;1335;486;4383;0.6534215177693096
MotoGP_REBUILT_3000;Pipeline_noRev;14400;0.1181944444444444;0.2892590074779061;2;1248;454;4182;0.7246769019146344
MotoGP_REBUILT_3000;Pipeline_noRev;14400;0.1317361111111111;0.312675127740234;3;1317;580;4170;0.6772513106142342
MotoGP_REBUILT_3000;Pipeline_noRev;14400;0.1030555555555555;0.2511848341232227;4;1265;219;4424;0.6522592419066797
MotoGP_REBUILT_3000;Pipeline_noRev;14400;0.0754861111111111;0.2183607874648453;5;1070;17;3891;0.7392404621147602
MotoGP_REBUILT_3000;Pipeline_noRev;18000;0.0646666666666666;0.1771689497716895;1;888;276;5406;0.6805889740498097
MotoGP_REBUILT_3000;Pipeline_noRev;18000;0.1202777777777777;0.3062667986985429;2;1544;621;4904;0.6453094284545962
MotoGP_REBUILT_3000;Pipeline_noRev;18000;0.1111666666666666;0.268158670597695;3;1563;438;5461;0.6789035138399743
MotoGP_REBUILT_3000;Pipeline_noRev;18000;0.1209104784657243;0.2545759396395137;4;1264;558;5335;0.7175867520248478
MotoGP_REBUILT_3000;Pipeline_noRev;18000;0.0854444444444444;0.2429699842022117;5;1265;273;4792;0.7185325598012056
NBA_3200;Baseline20;384;0.5208333333333334;0.966183574879227;1;200;0;7;0.1702707278804753
NBA_3200;Baseline20;384;0.4427083333333333;0.9090909090909092;2;170;0;17;0.2443484843787287
NBA_3200;Baseline20;384;0.5546875;0.9424778761061948;3;213;0;13;0.1678369151542519
NBA_3200;Baseline20;384;0.4921875;0.9642857142857144;4;189;0;7;0.1611546348279521
NBA_3200;Baseline20;384;0.4869791666666667;0.9444444444444444;5;187;0;11;0.1750489541917813
NBA_3200;Baseline20;768;0.5052083333333334;0.9282296650717704;1;388;0;30;0.1850612209578018
NBA_3200;Baseline20;768;0.5026041666666666;0.9234449760765552;2;386;0;32;0.1734512879234301
NBA_3200;Baseline20;768;0.4817708333333333;0.9438775510204082;3;370;0;22;0.1788806964751327
NBA_3200;Baseline20;768;0.5130208333333334;0.933649289099526;4;394;0;28;0.2286225546875205
NBA_3200;Baseline20;768;0.5026041666666666;0.9391727493917276;5;386;0;25;0.2099972540661626
NBA_3200;Baseline20;1152;0.4800347222222222;0.9452991452991452;1;553;0;32;0.1713003609897354
NBA_3200;Baseline20;1152;0.5034722222222222;0.9461663947797716;2;580;0;33;0.1985697842496832
NBA_3200;Baseline20;1152;0.4991319444444444;0.9274193548387096;3;575;0;45;0.2247613896069885
NBA_3200;Baseline20;1152;0.421875;0.8950276243093923;4;486;0;57;0.2340535189305149
NBA_3200;Baseline20;1152;0.4878472222222222;0.9461279461279462;5;562;0;32;0.1843192132973999
NBA_3200;Baseline20;1536;0.4837239583333333;0.9195544554455446;1;743;0;65;0.1709803742139332
NBA_3200;Baseline20;1536;0.4524739583333333;0.946866485013624;2;695;0;39;0.1889180797910422
NBA_3200;Baseline20;1536;0.4759114583333333;0.9253164556962026;3;731;0;59;0.2089488763104324
NBA_3200;Baseline20;1536;0.443359375;0.9354395604395604;4;681;0;47;0.1845336973009548
NBA_3200;Baseline20;1536;0.4720052083333333;0.9200507614213198;5;725;0;63;0.2218739266793228
NBA_3200;Baseline20;1920;0.4375;0.8993576017130621;1;840;0;94;0.2173813959523902
NBA_3200;Baseline20;1920;0.4510416666666667;0.91062039957939;2;866;0;85;0.2290760576058614
NBA_3200;Baseline20;1920;0.4192708333333333;0.9024663677130044;3;805;0;87;0.2754185664970691
NBA_3200;Baseline20;1920;0.471875;0.9282786885245902;4;906;0;70;0.218624106630536
NBA_3200;Baseline20;1920;0.4494791666666666;0.9084210526315788;5;863;0;87;0.2288013847952204
NBA_3200;Baseline20;3840;0.3348958333333333;0.8017456359102244;1;1286;0;318;0.3652445837860397
NBA_3200;Baseline20;3840;0.2622395833333333;0.7371888726207906;2;1007;0;359;0.4174510702427916
NBA_3200;Baseline20;3840;0.3067708333333333;0.7604906391220142;3;1178;0;371;0.4444185340880031
NBA_3200;Baseline20;3840;0.3255208333333333;0.777363184079602;4;1250;0;358;0.385228472945808
NBA_3200;Baseline20;3840;0.2708333333333333;0.6910299003322259;5;1040;0;465;0.4693160882578759
NBA_3200;Baseline20;7680;0.0467447916666666;0.1922870915907873;1;359;0;1508;0.8093614568676235
NBA_3200;Baseline20;7680;0.0638020833333333;0.2665941240478781;2;490;0;1348;0.7765634025447806
NBA_3200;Baseline20;7680;0.059765625;0.2778450363196126;3;459;0;1193;0.7676709000442954
NBA_3200;Baseline20;7680;0.0669270833333333;0.3320413436692506;4;514;0;1034;0.7350812682487791
NBA_3200;Baseline20;7680;0.0286458333333333;0.1352181929932391;5;220;0;1407;0.8707414363904641
NBA_3200;Baseline20;11520;0.025;0.1321100917431192;1;288;0;1892;0.9084219493569028
NBA_3200;Baseline20;11520;0.0330729166666666;0.1706224809673085;2;381;0;1852;0.884225101939622
NBA_3200;Baseline20;11520;0.0977430555555555;0.3392588128954504;3;1126;0;2193;0.6164773531166369
NBA_3200;Baseline20;11520;0.0125;0.0661157024793388;4;144;0;2034;0.9418453707904176
NBA_3200;Baseline20;11520;0.009375;0.066379840196681;5;108;0;1519;0.9224238889888198
NBA_3200;Baseline20;15360;0.0071614583333333;0.0906095551894563;1;110;0;1104;0.9175118195666372
NBA_3200;Baseline20;15360;0.0197916666666666;0.095989895800442;2;304;0;2863;0.9388876767038596
NBA_3200;Baseline20;15360;0.0253255208333333;0.1228679722046746;3;389;0;2777;0.9226731480624114
NBA_3200;Baseline20;15360;0.0073567708333333;0.1063029162746942;4;113;0;950;0.9117680739618726
NBA_3200;Baseline20;15360;0.0070963541666666;0.09245122985581;5;109;0;1070;0.915072994024823
NBA_3200;Baseline20;19200;0.00546875;0.0264883955600403;1;105;0;3859;0.8761598099739112
NBA_3200;Baseline20;19200;0.006875;0.0734149054505005;2;132;0;1666;0.9264200196652084
NBA_3200;Baseline20;19200;0.0766666666666666;0.442042042042042;3;1472;0;1858;0.7190078031711624
NBA_3200;Baseline20;19200;0.00625;0.0675675675675675;4;120;0;1656;0.932404411447354
NBA_3200;Baseline20;19200;0.0061458333333333;0.0624669137109581;5;118;0;1771;0.9335207229515522
NBA_3200;Hybrid;384;0.5364583333333334;0.9951690821256038;1;206;0;1;0.0695048046856915
NBA_3200;Hybrid;384;0.4817708333333333;1.0;2;185;0;0;0.0
NBA_3200;Hybrid;384;0.5729166666666666;0.990990990990991;3;220;0;2;0.0949157995752499
NBA_3200;Hybrid;384;0.5416666666666666;0.9952153110047848;4;208;0;1;0.0691714463866074
NBA_3200;Hybrid;384;0.515625;0.9850746268656716;5;198;0;3;0.1221694443563052
NBA_3200;Hybrid;768;0.546875;0.9882352941176472;1;420;0;5;0.108465228909328
NBA_3200;Hybrid;768;0.5455729166666666;0.9882075471698112;2;419;0;5;0.0971452059431439
NBA_3200;Hybrid;768;0.5338541666666666;0.9903381642512076;3;410;0;4;0.098294637436598
NBA_3200;Hybrid;768;0.5494791666666666;0.9813953488372092;4;422;0;8;0.1363988678940947
NBA_3200;Hybrid;768;0.5130208333333334;0.9800995024875622;5;394;0;8;0.1319825953398281
NBA_3200;Hybrid;1152;0.5225694444444444;0.9933993399339934;1;602;0;4;0.0703758063926271
NBA_3200;Hybrid;1152;0.5399305555555556;0.9826224328593997;2;622;0;11;0.1192642068135123
NBA_3200;Hybrid;1152;0.5555555555555556;0.9770992366412212;3;640;0;15;0.1408916263717591
NBA_3200;Hybrid;1152;0.5147569444444444;0.973727422003284;4;593;0;16;0.1463055376423858
NBA_3200;Hybrid;1152;0.5112847222222222;0.9865996649916248;5;589;0;8;0.1157598160346465
NBA_3200;Hybrid;1536;0.5442708333333334;0.972093023255814;1;836;0;24;0.1367117830616914
NBA_3200;Hybrid;1536;0.5078125;0.9848484848484848;2;780;0;12;0.0945954637795955
NBA_3200;Hybrid;1536;0.5;0.978343949044586;3;768;0;17;0.119843996259681
NBA_3200;Hybrid;1536;0.5305989583333334;0.9890776699029126;4;815;0;9;0.0782783572489371
NBA_3200;Hybrid;1536;0.52734375;0.9735576923076924;5;810;0;22;0.1352057193260016
NBA_3200;Hybrid;1920;0.5328125;0.9827089337175792;1;1023;0;18;0.098301790802243
NBA_3200;Hybrid;1920;0.5375;0.98005698005698;2;1032;0;21;0.1273413170033369
NBA_3200;Hybrid;1920;0.534375;0.9688385269121812;3;1026;0;33;0.1516066396377395
NBA_3200;Hybrid;1920;0.546875;0.9859154929577464;4;1050;0;15;0.1019016049392838
NBA_3200;Hybrid;1920;0.53125;0.9836065573770492;5;1020;0;17;0.112063201103064
NBA_3200;Hybrid;3840;0.4885416666666666;0.9268774703557312;1;1876;0;148;0.2363791880715383
NBA_3200;Hybrid;3840;0.5036458333333333;0.9438750610053684;2;1934;0;115;0.2053332101341431
NBA_3200;Hybrid;3840;0.5098958333333333;0.942252165543792;3;1958;0;120;0.2057356983476395
NBA_3200;Hybrid;3840;0.4908854166666667;0.9443887775551102;4;1885;0;111;0.2037521211023517
NBA_3200;Hybrid;3840;0.5221354166666666;0.9399906235349272;5;2005;0;128;0.2206679350352982
NBA_3200;Hybrid;7680;0.2447916666666666;0.6511950121233114;1;1880;0;1007;0.4983056803720964
NBA_3200;Hybrid;7680;0.2899739583333333;0.6976817042606517;2;2227;0;965;0.4739997362868465
NBA_3200;Hybrid;7680;0.2563802083333333;0.6006711409395973;3;1969;0;1309;0.5725933266767333
NBA_3200;Hybrid;7680;0.265625;0.6515490258703289;4;2040;0;1091;0.5198118234927538
NBA_3200;Hybrid;7680;0.2149739583333333;0.5955988455988456;5;1651;0;1121;0.5595926851777757
NBA_3200;Hybrid;11520;0.0251736111111111;0.100380754586362;1;290;0;2599;0.8639563182841371
NBA_3200;Hybrid;11520;0.0400173611111111;0.1456096020214782;2;461;0;2705;0.8585083775006443
NBA_3200;Hybrid;11520;0.0845486111111111;0.3008029647930821;3;974;0;2264;0.7376946543296626
NBA_3200;Hybrid;11520;0.0432291666666666;0.1513217866909753;4;498;0;2793;0.8249798940488976
NBA_3200;Hybrid;11520;0.0455729166666666;0.1614887726853276;5;525;0;2726;0.794702923161358
NBA_3200;Hybrid;15360;0.0263020833333333;0.1001239157372986;1;404;0;3631;0.8862007565540546
NBA_3200;Hybrid;15360;0.0160807291666666;0.0603911980440097;2;247;0;3843;0.9056910123104628
NBA_3200;Hybrid;15360;0.02578125;0.1191335740072202;3;396;0;2928;0.9138619542798272
NBA_3200;Hybrid;15360;0.0132161458333333;0.0693542876665527;4;203;0;2724;0.9534061181732268
NBA_3200;Hybrid;15360;0.0233072916666666;0.0807579517256936;5;358;0;4075;0.8975241648212479
NBA_3200;Hybrid;19200;0.0143229166666666;0.0504124656278643;1;275;0;5180;0.935585553324424
NBA_3200;Hybrid;19200;0.0529166666666666;0.2319634703196347;2;1016;0;3364;0.8210615197280187
NBA_3200;Hybrid;19200;0.0765104166666666;0.2994292702812882;3;1469;0;3437;0.7691668368505763
NBA_3200;Hybrid;19200;0.0125;0.055033249254758;4;240;0;4121;0.957913585739151
NBA_3200;Hybrid;19200;0.0271875;0.110969387755102;5;522;0;4182;0.8869026884763246
NBA_3200;Pipeline;384;0.4947916666666667;1.0;1;190;0;0;0.0
NBA_3200;Pipeline;384;0.4505208333333333;1.0;2;173;0;0;0.0
NBA_3200;Pipeline;384;0.5390625;1.0;3;207;0;0;0.0
NBA_3200;Pipeline;384;0.5026041666666666;1.0;4;193;0;0;0.0
NBA_3200;Pipeline;384;0.484375;1.0;5;186;0;0;0.0
NBA_3200;Pipeline;768;0.5104166666666666;1.0;1;392;0;0;0.0
NBA_3200;Pipeline;768;0.5182291666666666;0.995;2;398;0;2;0.0500342132945047
NBA_3200;Pipeline;768;0.5013020833333334;1.0;3;385;0;0;0.0
NBA_3200;Pipeline;768;0.50390625;1.0;4;387;0;0;0.0
NBA_3200;Pipeline;768;0.4700520833333333;0.9944903581267218;5;361;0;2;0.0525546023283909
NBA_3200;Pipeline;1152;0.4817708333333333;0.9964093357271095;1;555;0;2;0.0424003531369732
NBA_3200;Pipeline;1152;0.5034722222222222;0.9931506849315068;2;580;0;4;0.0717102235694713
NBA_3200;Pipeline;1152;0.5164930555555556;0.993322203672788;3;595;0;4;0.0707858228828485
NBA_3200;Pipeline;1152;0.4730902777777778;0.9945255474452556;4;545;0;3;0.0428139967903941
NBA_3200;Pipeline;1152;0.4782986111111111;1.0;5;551;0;0;0.0
NBA_3200;Pipeline;1536;0.5084635416666666;0.9873577749683944;1;781;0;10;0.0623327293881065
NBA_3200;Pipeline;1536;0.4615885416666667;0.9985915492957746;2;709;0;1;0.004766225069009
NBA_3200;Pipeline;1536;0.4635416666666667;0.9958041958041958;3;712;0;3;0.0529066865577261
NBA_3200;Pipeline;1536;0.4928385416666667;1.0;4;757;0;0;0.0
NBA_3200;Pipeline;1536;0.4967447916666667;0.9896238651102464;5;763;0;8;0.0527322483208346
NBA_3200;Pipeline;1920;0.5151041666666667;0.99197592778335;1;989;0;8;0.0320441802589081
NBA_3200;Pipeline;1920;0.4989583333333333;0.9968782518210196;2;958;0;3;0.0326081168115841
NBA_3200;Pipeline;1920;0.4802083333333333;0.9935344827586208;3;922;0;6;0.0478786405836457
NBA_3200;Pipeline;1920;0.4984375;0.9948024948024948;4;957;0;5;0.0456747631814768
NBA_3200;Pipeline;1920;0.5067708333333333;0.9938712972420838;5;973;0;6;0.0555388498319305
NBA_3200;Pipeline;3840;0.4536458333333333;0.9672404219877846;1;1742;0;59;0.1437618488465795
NBA_3200;Pipeline;3840;0.4893229166666666;0.9827405857740584;2;1879;0;33;0.106408880716778
NBA_3200;Pipeline;3840;0.46171875;0.9757842597688496;3;1773;0;44;0.1117376610556343
NBA_3200;Pipeline;3840;0.4622395833333333;0.9828349944629016;4;1775;0;31;0.1005624905578527
NBA_3200;Pipeline;3840;0.5106770833333333;0.9819729594391589;5;1961;0;36;0.1148366630862425
NBA_3200;Pipeline;7680;0.2802083333333333;0.7548228691687128;1;2152;0;699;0.413307597881412
NBA_3200;Pipeline;7680;0.3131510416666667;0.8561765752936988;2;2405;0;404;0.3084065328971516
NBA_3200;Pipeline;7680;0.2950520833333333;0.741977734119188;3;2266;0;788;0.4487422815297015
NBA_3200;Pipeline;7680;0.2813802083333333;0.8030471943515421;4;2161;0;530;0.3693592159370356
NBA_3200;Pipeline;7680;0.2783854166666666;0.7690647482014389;5;2138;0;642;0.4239670057238487
NBA_3200;Pipeline;11520;0.0209201388888888;0.0994224422442244;1;241;0;2183;0.8790381857537257
NBA_3200;Pipeline;11520;0.0352430555555555;0.1540796963946869;2;406;0;2229;0.8784090910898511
NBA_3200;Pipeline;11520;0.0886284722222222;0.3645126740449839;3;1021;0;1780;0.7533839600687198
NBA_3200;Pipeline;11520;0.0452256944444444;0.1750672043010752;4;521;0;2455;0.828892583503169
NBA_3200;Pipeline;11520;0.0470486111111111;0.1958800144560896;5;542;0;2225;0.7955371911351604
NBA_3200;Pipeline;15360;0.0207682291666666;0.1019169329073482;1;319;0;2811;0.9201001629736602
NBA_3200;Pipeline;15360;0.0147786458333333;0.0778463648834019;2;227;0;2689;0.9094720181796976
NBA_3200;Pipeline;15360;0.0250651041666666;0.1295859979804779;3;385;0;2586;0.9214349283387144
NBA_3200;Pipeline;15360;0.0126953125;0.0732807215332581;4;195;0;2466;0.9556057291885728
NBA_3200;Pipeline;15360;0.0205078125;0.0878171173682743;5;315;0;3272;0.9010367576517248
NBA_3200;Pipeline;19200;0.0133854166666666;0.0554596460940871;1;257;0;4377;0.951385865097487
NBA_3200;Pipeline;19200;0.0520833333333333;0.2790957298353335;2;1000;0;2583;0.8191268787112876
NBA_3200;Pipeline;19200;0.0770833333333333;0.3595724003887269;3;1480;0;2636;0.7362519813744105
NBA_3200;Pipeline;19200;0.0128125;0.0654603512506652;4;246;0;3512;0.959427914071243
NBA_3200;Pipeline;19200;0.0263020833333333;0.1296534017971758;5;505;0;3390;0.9133774624766072
NBA_3200;Pipeline_noRev;384;0.5338541666666666;0.9903381642512076;1;205;0;2;0.098294637436598
NBA_3200;Pipeline_noRev;384;0.46875;0.972972972972973;2;180;0;5;0.0340995363367066
NBA_3200;Pipeline_noRev;384;0.5677083333333334;0.981981981981982;3;218;0;4;0.1162597472422369
NBA_3200;Pipeline_noRev;384;0.5390625;0.9904306220095692;4;207;0;2;0.0978231976089036
NBA_3200;Pipeline_noRev;384;0.5130208333333334;0.9800995024875622;5;197;0;4;0.1279272958942925
NBA_3200;Pipeline_noRev;768;0.5377604166666666;0.971764705882353;1;413;0;12;0.1103638048083007
NBA_3200;Pipeline_noRev;768;0.5390625;0.9764150943396226;2;414;0;10;0.0978466985395743
NBA_3200;Pipeline_noRev;768;0.5234375;0.9710144927536232;3;402;0;12;0.100152070363361
NBA_3200;Pipeline_noRev;768;0.5442708333333334;0.972093023255814;4;418;0;12;0.1526688619049373
NBA_3200;Pipeline_noRev;768;0.5104166666666666;0.9751243781094528;5;392;0;10;0.122496309214377
NBA_3200;Pipeline_noRev;1152;0.5173611111111112;0.9834983498349836;1;596;0;10;0.0912383271615296
NBA_3200;Pipeline_noRev;1152;0.5364583333333334;0.976303317535545;2;618;0;15;0.1202481898915567
NBA_3200;Pipeline_noRev;1152;0.5434027777777778;0.9557251908396946;3;626;0;29;0.1615715945105195
NBA_3200;Pipeline_noRev;1152;0.5043402777777778;0.9540229885057472;4;581;0;28;0.1676126878738271
NBA_3200;Pipeline_noRev;1152;0.5026041666666666;0.9698492462311558;5;579;0;18;0.1364894017274587
NBA_3200;Pipeline_noRev;1536;0.5345052083333334;0.9546511627906976;1;821;0;39;0.1575857241793058
NBA_3200;Pipeline_noRev;1536;0.4967447916666667;0.9633838383838385;2;763;0;29;0.1303479512069076
NBA_3200;Pipeline_noRev;1536;0.4928385416666667;0.9643312101910828;3;757;0;28;0.1399646361159036
NBA_3200;Pipeline_noRev;1536;0.521484375;0.9720873786407768;4;801;0;23;0.0940913107427118
NBA_3200;Pipeline_noRev;1536;0.5188802083333334;0.9579326923076924;5;797;0;35;0.1402682868922705
NBA_3200;Pipeline_noRev;1920;0.5197916666666667;0.9586935638808838;1;998;0;43;0.1093904208286457
NBA_3200;Pipeline_noRev;1920;0.5270833333333333;0.9610636277302944;2;1012;0;41;0.1423427774310998
NBA_3200;Pipeline_noRev;1920;0.5223958333333333;0.947119924457035;3;1003;0;56;0.1716322269880794
NBA_3200;Pipeline_noRev;1920;0.5354166666666667;0.9652582159624412;4;1028;0;37;0.1311390617669913
NBA_3200;Pipeline_noRev;1920;0.5229166666666667;0.9681774349083896;5;1004;0;33;0.1294359024565613
NBA_3200;Pipeline_noRev;3840;0.465625;0.883399209486166;1;1788;0;236;0.2597210821512839
NBA_3200;Pipeline_noRev;3840;0.4786458333333333;0.8970229380185456;2;1838;0;211;0.2448233932847577
NBA_3200;Pipeline_noRev;3840;0.4919270833333333;0.9090471607314724;3;1889;0;189;0.2321291810374648
NBA_3200;Pipeline_noRev;3840;0.4635416666666667;0.8917835671342685;4;1780;0;216;0.2343819998286715
NBA_3200;Pipeline_noRev;3840;0.4947916666666667;0.8907641819034224;5;1900;0;233;0.2514065178641284
NBA_3200;Pipeline_noRev;7680;0.1979166666666666;0.5264980949082092;1;1520;0;1367;0.5816566554612754
NBA_3200;Pipeline_noRev;7680;0.2553385416666666;0.6143483709273183;2;1961;0;1231;0.5189347774606606
NBA_3200;Pipeline_noRev;7680;0.2240885416666666;0.5250152532031727;3;1721;0;1557;0.6154037212151205
NBA_3200;Pipeline_noRev;7680;0.229296875;0.5624401149792398;4;1761;0;1370;0.565819914798087
NBA_3200;Pipeline_noRev;7680;0.15546875;0.4307359307359307;5;1194;0;1578;0.668441256899188
NBA_3200;Pipeline_noRev;11520;0.0291666666666666;0.1163032191069574;1;336;0;2553;0.8536699457370867
NBA_3200;Pipeline_noRev;11520;0.0400173611111111;0.1456096020214782;2;461;0;2705;0.8566984303525613
NBA_3200;Pipeline_noRev;11520;0.0897569444444444;0.3193329215565164;3;1034;0;2204;0.7145024679551651
NBA_3200;Pipeline_noRev;11520;0.0384548611111111;0.1346095411728957;4;443;0;2848;0.8343260483940733
NBA_3200;Pipeline_noRev;11520;0.0348090277777777;0.1233466625653645;5;401;0;2850;0.8131090248997523
NBA_3200;Pipeline_noRev;15360;0.0755859375;0.2877323420074349;1;1161;0;2874;0.7723755736465265
NBA_3200;Pipeline_noRev;15360;0.0180338541666666;0.0677261613691931;2;277;0;3813;0.9013251179320144
NBA_3200;Pipeline_noRev;15360;0.0253255208333333;0.1170276774969915;3;389;0;2935;0.9150091403014174
NBA_3200;Pipeline_noRev;15360;0.0130859375;0.0686709941920054;4;201;0;2726;0.95377162497464
NBA_3200;Pipeline_noRev;15360;0.0279947916666666;0.0969997744191292;5;430;0;4003;0.8894445029335907
NBA_3200;Pipeline_noRev;19200;0.0166145833333333;0.0584784601283226;1;319;0;5136;0.9312586236905328
NBA_3200;Pipeline_noRev;19200;0.05296875;0.2321917808219178;2;1017;0;3363;0.8208980790356286
NBA_3200;Pipeline_noRev;19200;0.0757291666666666;0.2963717896453322;3;1454;0;3452;0.7709784680561952
NBA_3200;Pipeline_noRev;19200;0.0117708333333333;0.0518229763815638;4;226;0;4135;0.9595862522515656
NBA_3200;Pipeline_noRev;19200;0.02734375;0.1116071428571428;5;525;0;4179;0.886402558398675
Statlog_270;Baseline20;38;0.0263157894736842;0.1111111111111111;1;0;1;8;0.3333333333333333
Statlog_270;Baseline20;38;0.0263157894736842;0.1666666666666666;2;0;1;5;0.5182592658763243
Statlog_270;Baseline20;38;0.0;0.0;3;0;0;3;0.5773502691896257
Statlog_270;Baseline20;38;0.0;0.0;4;0;0;3;0.6454972243679028
Statlog_270;Baseline20;38;0.0;0.0;5;0;0;2;0.7071067811865476
Statlog_270;Baseline20;76;0.0;0.0;1;0;0;5;0.7071067811865476
Statlog_270;Baseline20;76;0.0;0.0;2;0;0;4;0.7264449394138555
Statlog_270;Baseline20;76;0.0;0.0;3;0;0;4;0.650939513319018
Statlog_270;Baseline20;76;0.0;0.0;4;0;0;8;0.8372737754163807
Statlog_270;Baseline20;76;0.0;0.0;5;0;0;2;0.5
Statlog_270;Baseline20;113;0.0;0.0;1;0;0;5;0.6541831547815948
Statlog_270;Baseline20;113;0.0265486725663716;0.3;2;0;3;7;0.4534804295667013
Statlog_270;Baseline20;113;0.0;0.0;3;0;0;8;0.82915619758885
Statlog_270;Baseline20;113;0.0;0.0;4;0;0;2;0.7071067811865476
Statlog_270;Baseline20;113;0.0;0.0;5;0;0;12;0.6888933758814446
Statlog_270;Baseline20;151;0.0066225165562913;0.0666666666666666;1;0;1;14;0.4615112132982253
Statlog_270;Baseline20;151;0.0066225165562913;0.1428571428571428;2;0;1;6;0.610443047536553
Statlog_270;Baseline20;151;0.0;0.0;3;0;0;4;0.7280415510120285
Statlog_270;Baseline20;151;0.0;0.0;4;0;0;18;0.5137583738165896
Statlog_270;Baseline20;151;0.0;0.0;5;0;0;13;0.4646292980596301
Statlog_270;Baseline20;189;0.0158730158730158;0.12;1;0;3;22;0.5011542676661549
Statlog_270;Baseline20;189;0.0;0.0;2;0;0;22;0.3899101295053888
Statlog_270;Baseline20;189;0.0;0.0;3;0;0;19;0.5611177754221807
Statlog_270;Baseline20;189;0.0052910052910052;0.0666666666666666;4;0;1;14;0.3657919262823242
Statlog_270;Baseline20;189;0.0;0.0;5;0;0;21;0.4424439162737115
Statlog_270;Baseline20;378;0.0;0.0;1;0;0;8;0.3815969732584366
Statlog_270;Baseline20;378;0.0026455026455026;0.0277777777777777;2;0;1;35;0.460247608479513
Statlog_270;Baseline20;378;0.0;0.0;3;0;0;34;0.3951299488403634
Statlog_270;Baseline20;378;0.0026455026455026;0.0384615384615384;4;0;1;25;0.5761638388781173
Statlog_270;Baseline20;378;0.0661375661375661;0.625;5;0;25;15;0.460621129563115
Statlog_270;Baseline20;756;0.0;0.0;1;0;0;7;0.6914468267956071
Statlog_270;Baseline20;756;0.0013227513227513;0.0357142857142857;2;0;1;27;0.5701714028004461
Statlog_270;Baseline20;756;0.0;0.0;3;0;0;4;0.3732057073518571
Statlog_270;Baseline20;756;0.0;0.0;4;0;0;9;0.3770050102820621
Statlog_270;Baseline20;756;0.0039682539682539;0.1111111111111111;5;0;3;24;0.6175344644753157
Statlog_270;Baseline20;1134;0.0008818342151675;0.0454545454545454;1;0;1;21;0.3956618161097589
Statlog_270;Baseline20;1134;0.0;0.0;2;0;0;13;0.290117217689678
Statlog_270;Baseline20;1134;0.0;0.0;3;0;0;26;0.4702125542282406
Statlog_270;Baseline20;1134;0.0;0.0;4;0;0;22;0.3888107742614885
Statlog_270;Baseline20;1134;0.0;0.0;5;0;0;19;0.3233275184863273
Statlog_270;Baseline20;1512;0.0013227513227513;0.0588235294117647;1;0;2;32;0.3353430640228529
Statlog_270;Baseline20;1512;0.0013227513227513;0.04;2;0;2;48;0.3763581804611134
Statlog_270;Baseline20;1512;0.0006613756613756;0.0227272727272727;3;0;1;43;0.3298779733063838
Statlog_270;Baseline20;1512;0.0006613756613756;0.0172413793103448;4;0;1;57;0.4351792139749578
Statlog_270;Baseline20;1512;0.0039682539682539;0.0652173913043478;5;0;6;86;0.4478100213454264
Statlog_270;Baseline20;1890;0.001058201058201;0.0198019801980198;1;0;2;99;0.4056739777673986
Statlog_270;Baseline20;1890;0.001058201058201;0.0222222222222222;2;0;2;88;0.3126210521097742
Statlog_270;Baseline20;1890;0.0031746031746031;0.0759493670886076;3;0;6;73;0.3876152176605367
Statlog_270;Baseline20;1890;0.001058201058201;0.0217391304347826;4;0;2;90;0.3078674368874567
Statlog_270;Baseline20;1890;0.0026455026455026;0.0549450549450549;5;0;5;86;0.3411621379866242
Statlog_270;Hybrid;38;0.0526315789473684;0.125;1;0;2;14;0.3686735513974389
Statlog_270;Hybrid;38;0.0526315789473684;0.1538461538461538;2;0;2;11;0.3373920340129337
Statlog_270;Hybrid;38;0.0263157894736842;0.1111111111111111;3;0;1;8;0.4083390475790648
Statlog_270;Hybrid;38;0.0526315789473684;0.1538461538461538;4;0;2;11;0.5623364035603873
Statlog_270;Hybrid;38;0.0263157894736842;0.1666666666666666;5;0;1;5;0.5315351979565104
Statlog_270;Hybrid;76;0.0131578947368421;0.0476190476190476;1;0;1;20;0.4773078271982997
Statlog_270;Hybrid;76;0.0131578947368421;0.0434782608695652;2;0;1;22;0.5305361930857433
Statlog_270;Hybrid;76;0.0263157894736842;0.1176470588235294;3;0;2;15;0.5927558767416522
Statlog_270;Hybrid;76;0.0;0.0;4;0;0;21;0.5819325766869594
Statlog_270;Hybrid;76;0.0131578947368421;0.0434782608695652;5;0;1;22;0.6177878839579305
